zip,latitude,longitude,city,state,county,name
01128,42.094616,-72.487229,Springfield,MA,Hampden,Massachusetts
01242,42.338594,-73.250891,Lenox Dale,MA,Berkshire,Massachusetts
01133,42.170731,-72.604842,Springfield,MA,Hampden,Massachusetts
01244,42.122827,-73.253983,Mill River,MA,Berkshire,Massachusetts
01139,42.170731,-72.604842,Springfield,MA,Hampden,Massachusetts
01253,42.213156,-73.090434,Otis,MA,Berkshire,Massachusetts
01144,42.101796,-72.59151,Springfield,MA,Hampden,Massachusetts
01255,42.148975,-73.14861,Sandisfield,MA,Berkshire,Massachusetts
01151,42.150593,-72.51278,Indian Orchard,MA,Hampden,Massachusetts
01257,42.314564,-73.267694,Sheffield,MA,Berkshire,Massachusetts
01199,42.119943,-72.604983,Springfield,MA,Hampden,Massachusetts
01259,42.198712,-73.278543,Southfield,MA,Berkshire,Massachusetts
01201,42.479475,-73.24807,Pittsfield,MA,Berkshire,Massachusetts
01260,42.286586,-73.313274,South Lee,MA,Berkshire,Massachusetts
01203,42.3929,-73.228483,Pittsfield,MA,Berkshire,Massachusetts
01262,42.304604,-73.330001,Stockbridge,MA,Berkshire,Massachusetts
01223,42.3418,-73.103468,Becket,MA,Berkshire,Massachusetts
01264,42.220001,-73.197865,Tyringham,MA,Berkshire,Massachusetts
01225,42.482125,-73.127483,Cheshire,MA,Berkshire,Massachusetts
01266,42.360482,-73.265354,West Stockbridge,MA,Berkshire,Massachusetts
01227,42.516145,-73.092852,Dalton,MA,Berkshire,Massachusetts
01301,42.601335,-72.623619,Greenfield,MA,Franklin,Massachusetts
01229,42.279292,-73.343545,Glendale,MA,Berkshire,Massachusetts
01330,42.562391,-72.738152,Ashfield,MA,Franklin,Massachusetts
01230,42.299392,-73.26665,Great Barrington,MA,Berkshire,Massachusetts
01338,42.573832,-72.769487,Buckland,MA,Franklin,Massachusetts
01236,42.291299,-73.358798,Housatonic,MA,Berkshire,Massachusetts
01341,42.590824,-72.70976,Conway,MA,Franklin,Massachusetts
01238,42.369856,-73.267465,Lee,MA,Berkshire,Massachusetts
01343,42.642666,-72.986231,Drury,MA,Berkshire,Massachusetts
01243,42.356088,-73.010448,Middlefield,MA,Hampshire,Massachusetts
01347,42.556558,-72.518104,Lake Pleasant,MA,Franklin,Massachusetts
01245,42.18669,-73.206498,Monterey,MA,Berkshire,Massachusetts
01349,42.621412,-72.705633,Turners Falls,MA,Franklin,Massachusetts
01247,42.426974,-73.18632,North Adams,MA,Berkshire,Massachusetts
01350,42.721456,-72.976204,Monroe Bridge,MA,Franklin,Massachusetts
01252,42.198648,-73.446234,North Egremont,MA,Berkshire,Massachusetts
01354,42.522178,-72.624164,Northfield,MA,Franklin,Massachusetts
01254,42.233105,-73.238358,Richmond,MA,Berkshire,Massachusetts
01367,42.683065,-72.715667,Rowe,MA,Franklin,Massachusetts
01256,42.367341,-73.128528,Savoy,MA,Berkshire,Massachusetts
01369,42.522178,-72.624164,Shattuckville,MA,Franklin,Massachusetts
01258,42.128075,-73.36089,South Egremont,MA,Berkshire,Massachusetts
01370,42.588812,-72.758781,Shelburne Falls,MA,Franklin,Massachusetts
01263,42.3929,-73.228483,Stockbridge,MA,Berkshire,Massachusetts
01376,42.654878,-72.718123,Turners Falls,MA,Franklin,Massachusetts
01267,42.642075,-73.257699,Williamstown,MA,Berkshire,Massachusetts
01378,42.667059,-72.339655,Warwick,MA,Franklin,Massachusetts
01270,42.443726,-73.116127,Windsor,MA,Berkshire,Massachusetts
01420,42.583689,-71.816767,Fitchburg,MA,Worcester,Massachusetts
01302,42.522178,-72.624164,Greenfield,MA,Franklin,Massachusetts
01431,42.446396,-71.459405,Ashby,MA,Middlesex,Massachusetts
01331,42.547302,-72.183903,Athol,MA,Worcester,Massachusetts
01440,42.582529,-72.025884,Gardner,MA,Worcester,Massachusetts
01337,42.62706,-72.642888,Bernardston,MA,Franklin,Massachusetts
01451,42.500187,-71.575864,Harvard,MA,Worcester,Massachusetts
01339,42.594252,-72.665507,Charlemont,MA,Franklin,Massachusetts
01453,42.471316,-71.837509,Leominster,MA,Worcester,Massachusetts
01340,42.681539,-72.822986,Colrain,MA,Franklin,Massachusetts
01460,42.446396,-71.459405,Littleton,MA,Middlesex,Massachusetts
01342,42.54723,-72.607679,Deerfield,MA,Franklin,Massachusetts
01462,42.583322,-71.752266,Lunenburg,MA,Worcester,Massachusetts
01344,42.627072,-72.553654,Erving,MA,Franklin,Massachusetts
01464,42.446396,-71.459405,Shirley,MA,Middlesex,Massachusetts
01346,42.618011,-72.788896,Heath,MA,Franklin,Massachusetts
01468,42.555059,-72.072285,Templeton,MA,Worcester,Massachusetts
01351,42.548107,-72.48693,Montague,MA,Franklin,Massachusetts
01471,42.446396,-71.459405,Groton,MA,Middlesex,Massachusetts
01355,42.518718,-72.534371,New Salem,MA,Franklin,Massachusetts
01473,42.549489,-71.913219,Westminster,MA,Worcester,Massachusetts
01360,42.614152,-72.528209,Northfield,MA,Franklin,Massachusetts
01475,42.661612,-72.047876,Winchendon,MA,Worcester,Massachusetts
01364,42.578325,-72.556589,Orange,MA,Franklin,Massachusetts
01477,42.364807,-71.896868,Winchendon Springs,MA,Worcester,Massachusetts
01366,42.459632,-72.182962,Petersham,MA,Worcester,Massachusetts
01501,42.184835,-71.947184,Auburn,MA,Worcester,Massachusetts
01368,42.672182,-72.196376,Royalston,MA,Worcester,Massachusetts
01503,42.3129,-71.841656,Berlin,MA,Worcester,Massachusetts
01373,42.464522,-72.682346,South Deerfield,MA,Franklin,Massachusetts
01505,42.300037,-71.943458,Boylston,MA,Worcester,Massachusetts
01375,42.565346,-72.70094,Sunderland,MA,Franklin,Massachusetts
01507,42.13277,-71.972627,Charlton,MA,Worcester,Massachusetts
01379,42.581007,-72.437179,Wendell,MA,Franklin,Massachusetts
01509,42.364807,-71.896868,Charlton Depot,MA,Worcester,Massachusetts
01380,42.553431,-72.392694,Wendell Depot,MA,Franklin,Massachusetts
01510,42.413972,-71.687523,Clinton,MA,Worcester,Massachusetts
01430,42.654906,-71.920942,Ashburnham,MA,Worcester,Massachusetts
01516,42.113076,-71.891139,Douglas,MA,Worcester,Massachusetts
01432,42.446396,-71.459405,Ayer,MA,Middlesex,Massachusetts
01518,42.106405,-72.114045,Fiskdale,MA,Worcester,Massachusetts
01436,42.601427,-72.083838,Baldwinville,MA,Worcester,Massachusetts
01521,42.061063,-72.163991,Holland,MA,Hampden,Massachusetts
01438,42.551681,-72.029434,East Templeton,MA,Worcester,Massachusetts
01523,42.427188,-71.91177,Lancaster,MA,Worcester,Massachusetts
01441,42.364807,-71.896868,Westminster,MA,Worcester,Massachusetts
01525,42.364807,-71.896868,Linwood,MA,Worcester,Massachusetts
01450,42.446396,-71.459405,Groton,MA,Middlesex,Massachusetts
01527,42.255642,-71.819961,Millbury,MA,Worcester,Massachusetts
01452,42.483895,-72.011516,Hubbardston,MA,Worcester,Massachusetts
01529,42.124662,-71.846943,Millville,MA,Worcester,Massachusetts
01463,42.446396,-71.459405,Pepperell,MA,Middlesex,Massachusetts
01532,42.322118,-71.64282,Northborough,MA,Worcester,Massachusetts
01467,42.487056,-71.613078,Still River,MA,Worcester,Massachusetts
01534,42.207191,-71.856807,Northbridge,MA,Worcester,Massachusetts
01469,42.446396,-71.459405,Townsend,MA,Middlesex,Massachusetts
01536,42.407556,-71.860402,North Grafton,MA,Worcester,Massachusetts
01470,42.446396,-71.459405,Groton,MA,Middlesex,Massachusetts
01538,42.364807,-71.896868,North Uxbridge,MA,Worcester,Massachusetts
01472,42.446396,-71.459405,West Groton,MA,Middlesex,Massachusetts
01541,42.451926,-71.880057,Princeton,MA,Worcester,Massachusetts
01474,42.446396,-71.459405,West Townsend,MA,Middlesex,Massachusetts
01543,42.383516,-71.95463,Rutland,MA,Worcester,Massachusetts
01504,42.114078,-71.799785,Blackstone,MA,Worcester,Massachusetts
01545,42.286992,-71.715313,Shrewsbury,MA,Worcester,Massachusetts
01506,42.19169,-72.105011,Brookfield,MA,Worcester,Massachusetts
01550,42.129251,-72.031155,Southbridge,MA,Worcester,Massachusetts
01508,42.109748,-72.079455,Charlton City,MA,Worcester,Massachusetts
01561,42.443539,-71.686137,South Lancaster,MA,Worcester,Massachusetts
01515,42.205311,-72.049907,East Brookfield,MA,Worcester,Massachusetts
01569,42.059736,-71.638438,Uxbridge,MA,Worcester,Massachusetts
01517,42.364807,-71.896868,East Princeton,MA,Worcester,Massachusetts
01570,42.1351,-71.994169,Webster,MA,Worcester,Massachusetts
01519,42.203944,-71.682862,Grafton,MA,Worcester,Massachusetts
01581,42.255222,-71.845865,Westborough,MA,Worcester,Massachusetts
01520,42.336791,-71.845316,Holden,MA,Worcester,Massachusetts
01583,42.362783,-71.781215,West Boylston,MA,Worcester,Massachusetts
01522,42.264629,-71.795442,Jefferson,MA,Worcester,Massachusetts
01585,42.235638,-72.172523,West Brookfield,MA,Worcester,Massachusetts
01524,42.238192,-72.012379,Leicester,MA,Worcester,Massachusetts
01590,42.126575,-71.755193,Sutton,MA,Worcester,Massachusetts
01526,42.364807,-71.896868,Manchaug,MA,Worcester,Massachusetts
01602,42.274595,-71.846966,Worcester,MA,Worcester,Massachusetts
01531,42.320938,-72.128644,New Braintree,MA,Worcester,Massachusetts
01604,42.247955,-71.76678,Worcester,MA,Worcester,Massachusetts
01535,42.275382,-72.089338,North Brookfield,MA,Worcester,Massachusetts
01606,42.311834,-71.794465,Worcester,MA,Worcester,Massachusetts
01537,42.166241,-71.891052,North Oxford,MA,Worcester,Massachusetts
01608,42.293501,-71.925696,Worcester,MA,Worcester,Massachusetts
01540,42.109223,-71.855444,Oxford,MA,Worcester,Massachusetts
01611,42.239392,-71.878716,Cherry Valley,MA,Worcester,Massachusetts
01542,42.220085,-71.914361,Rochdale,MA,Worcester,Massachusetts
01613,42.293316,-71.801971,Worcester,MA,Worcester,Massachusetts
01546,42.364807,-71.896868,Shrewsbury,MA,Worcester,Massachusetts
01615,42.364807,-71.896868,Worcester,MA,Worcester,Massachusetts
01560,42.176544,-71.681912,South Grafton,MA,Worcester,Massachusetts
01653,42.364807,-71.896868,Worcester,MA,Worcester,Massachusetts
01562,42.254837,-72.065612,Spencer,MA,Worcester,Massachusetts
01655,42.364807,-71.896868,Worcester,MA,Worcester,Massachusetts
01564,42.366765,-71.939375,Sterling,MA,Worcester,Massachusetts
01701,42.446396,-71.459405,Framingham,MA,Middlesex,Massachusetts
01566,42.10273,-72.080996,Sturbridge,MA,Worcester,Massachusetts
01703,42.446396,-71.459405,Framingham,MA,Middlesex,Massachusetts
01568,42.175591,-71.603197,Upton,MA,Worcester,Massachusetts
01705,42.446396,-71.459405,Framingham,MA,Middlesex,Massachusetts
01571,42.059189,-71.937037,Dudley,MA,Worcester,Massachusetts
01718,42.446396,-71.459405,Village Of Nagog Woods,MA,Middlesex,Massachusetts
01580,42.364807,-71.896868,Westborough,MA,Worcester,Massachusetts
01721,42.446396,-71.459405,Ashland,MA,Middlesex,Massachusetts
01582,42.364807,-71.896868,Westborough,MA,Worcester,Massachusetts
01730,42.446396,-71.459405,Bedford,MA,Middlesex,Massachusetts
01586,42.364807,-71.896868,West Millbury,MA,Worcester,Massachusetts
01741,42.446396,-71.459405,Carlisle,MA,Middlesex,Massachusetts
01588,42.166554,-71.899484,Whitinsville,MA,Worcester,Massachusetts
01745,42.293442,-71.502762,Fayville,MA,Worcester,Massachusetts
01601,42.265275,-71.879415,Worcester,MA,Worcester,Massachusetts
01747,42.127515,-71.533138,Hopedale,MA,Worcester,Massachusetts
01603,42.245442,-71.839257,Worcester,MA,Worcester,Massachusetts
01749,42.446396,-71.459405,Hudson,MA,Middlesex,Massachusetts
01605,42.288792,-71.796128,Worcester,MA,Worcester,Massachusetts
01752,42.446396,-71.459405,Marlborough,MA,Middlesex,Massachusetts
01607,42.226452,-71.792506,Worcester,MA,Worcester,Massachusetts
01754,42.446396,-71.459405,Maynard,MA,Middlesex,Massachusetts
01609,42.282565,-71.827685,Worcester,MA,Worcester,Massachusetts
01756,42.100352,-71.546961,Mendon,MA,Worcester,Massachusetts
01610,42.246483,-71.808915,Worcester,MA,Worcester,Massachusetts
01770,42.446396,-71.459405,Sherborn,MA,Middlesex,Massachusetts
01612,42.304675,-71.892875,Paxton,MA,Worcester,Massachusetts
01772,42.296842,-71.533229,Southborough,MA,Worcester,Massachusetts
01614,42.364807,-71.896868,Worcester,MA,Worcester,Massachusetts
01776,42.446396,-71.459405,Sudbury,MA,Middlesex,Massachusetts
01654,42.364807,-71.896868,Worcester,MA,Worcester,Massachusetts
01778,42.446396,-71.459405,Wayland,MA,Middlesex,Massachusetts
01702,42.446396,-71.459405,Framingham,MA,Middlesex,Massachusetts
01806,42.446396,-71.459405,Woburn,MA,Middlesex,Massachusetts
01704,42.446396,-71.459405,Framingham,MA,Middlesex,Massachusetts
01808,42.446396,-71.459405,Woburn,MA,Middlesex,Massachusetts
01719,42.446396,-71.459405,Boxborough,MA,Middlesex,Massachusetts
01813,42.446396,-71.459405,Woburn,MA,Middlesex,Massachusetts
01720,42.446396,-71.459405,Acton,MA,Middlesex,Massachusetts
01815,42.446396,-71.459405,Woburn,MA,Middlesex,Massachusetts
01731,42.446396,-71.459405,Hanscom Afb,MA,Middlesex,Massachusetts
01822,42.446396,-71.459405,Billerica,MA,Middlesex,Massachusetts
01740,42.436043,-71.605916,Bolton,MA,Worcester,Massachusetts
01824,42.446396,-71.459405,Chelmsford,MA,Middlesex,Massachusetts
01742,42.446396,-71.459405,Concord,MA,Middlesex,Massachusetts
01826,42.446396,-71.459405,Dracut,MA,Middlesex,Massachusetts
01746,42.446396,-71.459405,Holliston,MA,Middlesex,Massachusetts
01831,42.771095,-71.122054,Haverhill,MA,Essex,Massachusetts
01748,42.446396,-71.459405,Hopkinton,MA,Middlesex,Massachusetts
01833,42.72377,-70.981298,Georgetown,MA,Essex,Massachusetts
01757,42.147087,-71.528085,Milford,MA,Worcester,Massachusetts
01835,42.752844,-71.084301,Haverhill,MA,Essex,Massachusetts
01760,42.446396,-71.459405,Natick,MA,Middlesex,Massachusetts
01840,42.70734,-71.161052,Lawrence,MA,Essex,Massachusetts
01773,42.446396,-71.459405,Lincoln,MA,Middlesex,Massachusetts
01842,42.635443,-70.879123,Lawrence,MA,Essex,Massachusetts
01775,42.446396,-71.459405,Stow,MA,Middlesex,Massachusetts
01844,42.73184,-71.186915,Methuen,MA,Essex,Massachusetts
01784,42.446396,-71.459405,Woodville,MA,Middlesex,Massachusetts
01851,42.446396,-71.459405,Lowell,MA,Middlesex,Massachusetts
01801,42.488595,-71.157271,Woburn,MA,Middlesex,Massachusetts
01853,42.446396,-71.459405,Lowell,MA,Middlesex,Massachusetts
01803,42.504844,-71.201539,Burlington,MA,Middlesex,Massachusetts
01860,42.802441,-71.0896,Merrimac,MA,Essex,Massachusetts
01805,42.446396,-71.459405,Burlington,MA,Middlesex,Massachusetts
01862,42.446396,-71.459405,North Billerica,MA,Middlesex,Massachusetts
01807,42.446396,-71.459405,Woburn,MA,Middlesex,Massachusetts
01864,42.581332,-71.083725,North Reading,MA,Middlesex,Massachusetts
01810,42.647991,-71.165685,Andover,MA,Essex,Massachusetts
01866,42.446396,-71.459405,Pinehurst,MA,Middlesex,Massachusetts
01812,42.647191,-71.184202,Andover,MA,Essex,Massachusetts
01879,42.446396,-71.459405,Tyngsboro,MA,Middlesex,Massachusetts
01821,42.446396,-71.459405,Billerica,MA,Middlesex,Massachusetts
01880,42.499891,-71.068829,Wakefield,MA,Middlesex,Massachusetts
01827,42.446396,-71.459405,Dunstable,MA,Middlesex,Massachusetts
01886,42.446396,-71.459405,Westford,MA,Middlesex,Massachusetts
01830,42.792639,-71.072501,Haverhill,MA,Essex,Massachusetts
01888,42.446396,-71.459405,Woburn,MA,Middlesex,Massachusetts
01832,42.789627,-71.126562,Haverhill,MA,Essex,Massachusetts
01899,42.635443,-70.879123,Andover,MA,Essex,Massachusetts
01834,42.751074,-71.021437,Groveland,MA,Essex,Massachusetts
01901,42.461246,-70.946743,Lynn,MA,Essex,Massachusetts
01841,42.70979,-71.164402,Lawrence,MA,Essex,Massachusetts
01903,42.635443,-70.879123,Lynn,MA,Essex,Massachusetts
01843,42.71037,-71.088303,Lawrence,MA,Essex,Massachusetts
01905,42.469395,-70.972844,Lynn,MA,Essex,Massachusetts
01845,42.672835,-71.087689,North Andover,MA,Essex,Massachusetts
01907,42.513295,-70.905893,Swampscott,MA,Essex,Massachusetts
01850,42.446396,-71.459405,Lowell,MA,Middlesex,Massachusetts
01910,42.454796,-70.974694,Lynn,MA,Essex,Massachusetts
01852,42.446396,-71.459405,Lowell,MA,Middlesex,Massachusetts
01921,42.683256,-71.017403,Boxford,MA,Essex,Massachusetts
01854,42.446396,-71.459405,Lowell,MA,Middlesex,Massachusetts
01923,42.577188,-70.949245,Danvers,MA,Essex,Massachusetts
01863,42.446396,-71.459405,North Chelmsford,MA,Middlesex,Massachusetts
01929,42.62781,-70.780576,Essex,MA,Essex,Massachusetts
01865,42.446396,-71.459405,Nutting Lake,MA,Middlesex,Massachusetts
01930,42.630011,-70.694179,Gloucester,MA,Essex,Massachusetts
01867,42.537065,-71.107172,Reading,MA,Middlesex,Massachusetts
01936,42.635443,-70.879123,Hamilton,MA,Essex,Massachusetts
01876,42.446396,-71.459405,Tewksbury,MA,Middlesex,Massachusetts
01938,42.68571,-70.864132,Ipswich,MA,Essex,Massachusetts
01885,42.635443,-70.879123,West Boxford,MA,Essex,Massachusetts
01945,42.56142,-70.770768,Marblehead,MA,Essex,Massachusetts
01887,42.561782,-71.173888,Wilmington,MA,Middlesex,Massachusetts
01949,42.644942,-71.087905,Middleton,MA,Essex,Massachusetts
01889,42.571633,-71.109646,North Reading,MA,Middlesex,Massachusetts
01950,42.80965,-70.873196,Newburyport,MA,Essex,Massachusetts
01890,42.454545,-71.148779,Winchester,MA,Middlesex,Massachusetts
