Id,Id2,Geography,Estimate; Total,Margin of Error; Total
0500000US46005,46005,"Beadle County, South Dakota",17372,*****
0500000US46007,46007,"Bennett County, South Dakota",3432,*****
0500000US46009,46009,"Bon Homme County, South Dakota",7041,*****
0500000US46011,46011,"Brookings County, South Dakota",31973,*****
0500000US46013,46013,"Brown County, South Dakota",36562,*****
0500000US46015,46015,"Brule County, South Dakota",5236,*****
0500000US46017,46017,"Buffalo County, South Dakota",1950,*****
0500000US46019,46019,"Butte County, South Dakota",10122,*****
0500000US46021,46021,"Campbell County, South Dakota",1419,156
0500000US46023,46023,"Charles Mix County, South Dakota",9127,*****
0500000US46025,46025,"Clark County, South Dakota",3653,*****
0500000US46027,46027,"Clay County, South Dakota",13966,*****
0500000US46029,46029,"Codington County, South Dakota",27284,*****
0500000US46031,46031,"Corson County, South Dakota",4046,*****
0500000US46033,46033,"Custer County, South Dakota",8219,*****
0500000US46035,46035,"Davison County, South Dakota",19513,*****
0500000US46037,46037,"Day County, South Dakota",5673,*****
0500000US46039,46039,"Deuel County, South Dakota",4376,*****
0500000US46041,46041,"Dewey County, South Dakota",5358,*****
0500000US46043,46043,"Douglas County, South Dakota",2992,*****
0500000US46045,46045,"Edmunds County, South Dakota",4050,*****
0500000US46047,46047,"Fall River County, South Dakota",7028,*****
0500000US46049,46049,"Faulk County, South Dakota",2374,*****
0500000US46051,46051,"Grant County, South Dakota",7324,*****
0500000US46053,46053,"Gregory County, South Dakota",4251,*****
0500000US46055,46055,"Haakon County, South Dakota",1852,116
0500000US46057,46057,"Hamlin County, South Dakota",5875,*****
0500000US46059,46059,"Hand County, South Dakota",3394,126
0500000US46061,46061,"Hanson County, South Dakota",3366,*****
0500000US46063,46063,"Harding County, South Dakota",1367,105
0500000US46065,46065,"Hughes County, South Dakota",17064,*****
0500000US46067,46067,"Hutchinson County, South Dakota",7283,*****
0500000US46069,46069,"Hyde County, South Dakota",1437,126
0500000US46071,46071,"Jackson County, South Dakota",3067,*****
0500000US46073,46073,"Jerauld County, South Dakota",2047,*****
0500000US46075,46075,"Jones County, South Dakota",1084,116
0500000US46077,46077,"Kingsbury County, South Dakota",5159,*****
0500000US46079,46079,"Lake County, South Dakota",11364,*****
0500000US46081,46081,"Lawrence County, South Dakota",24063,*****
0500000US46083,46083,"Lincoln County, South Dakota",45055,*****
0500000US46085,46085,"Lyman County, South Dakota",3752,*****
0500000US46087,46087,"McCook County, South Dakota",5592,*****
0500000US46089,46089,"McPherson County, South Dakota",2485,156
0500000US46091,46091,"Marshall County, South Dakota",4631,*****
0500000US46093,46093,"Meade County, South Dakota",25456,*****
0500000US46095,46095,"Mellette County, South Dakota",2057,*****
0500000US46097,46097,"Miner County, South Dakota",2365,*****
0500000US46099,46099,"Minnehaha County, South Dakota",170342,*****
0500000US46101,46101,"Moody County, South Dakota",6474,*****
0500000US46103,46103,"Pennington County, South Dakota",101240,*****
0500000US46105,46105,"Perkins County, South Dakota",2890,105
0500000US46107,46107,"Potter County, South Dakota",2327,105
0500000US46109,46109,"Roberts County, South Dakota",10158,*****
0500000US46111,46111,"Sanborn County, South Dakota",2357,*****
0500000US46113,46113,"Shannon County, South Dakota",13683,*****
0500000US46115,46115,"Spink County, South Dakota",6483,*****
0500000US46117,46117,"Stanley County, South Dakota",2940,*****
0500000US46119,46119,"Sully County, South Dakota",1382,105
0500000US46121,46121,"Todd County, South Dakota",9711,*****
0500000US46123,46123,"Tripp County, South Dakota",5608,*****
0500000US46125,46125,"Turner County, South Dakota",8344,*****
0500000US46127,46127,"Union County, South Dakota",14377,*****
0500000US46129,46129,"Walworth County, South Dakota",5443,*****
0500000US46135,46135,"Yankton County, South Dakota",22434,*****
0500000US46137,46137,"Ziebach County, South Dakota",2796,*****
0500000US47001,47001,"Anderson County, Tennessee",75039,*****
0500000US47003,47003,"Bedford County, Tennessee",45060,*****
0500000US47005,47005,"Benton County, Tennessee",16420,*****
0500000US47007,47007,"Bledsoe County, Tennessee",12898,*****
0500000US47009,47009,"Blount County, Tennessee",123086,*****
0500000US47011,47011,"Bradley County, Tennessee",99229,*****
0500000US47013,47013,"Campbell County, Tennessee",40629,*****
0500000US47015,47015,"Cannon County, Tennessee",13797,*****
0500000US47017,47017,"Carroll County, Tennessee",28486,*****
0500000US47019,47019,"Carter County, Tennessee",57531,*****
0500000US47021,47021,"Cheatham County, Tennessee",39103,*****
0500000US47023,47023,"Chester County, Tennessee",17043,*****
0500000US47025,47025,"Claiborne County, Tennessee",32025,*****
0500000US47027,47027,"Clay County, Tennessee",7842,*****
0500000US47029,47029,"Cocke County, Tennessee",35631,*****
0500000US47031,47031,"Coffee County, Tennessee",52853,*****
0500000US47033,47033,"Crockett County, Tennessee",14567,*****
0500000US47035,47035,"Cumberland County, Tennessee",56144,*****
0500000US47037,47037,"Davidson County, Tennessee",629113,*****
0500000US47039,47039,"Decatur County, Tennessee",11732,*****
0500000US47041,47041,"DeKalb County, Tennessee",18770,*****
0500000US47043,47043,"Dickson County, Tennessee",49704,*****
0500000US47045,47045,"Dyer County, Tennessee",38234,*****
0500000US47047,47047,"Fayette County, Tennessee",38370,*****
0500000US47049,47049,"Fentress County, Tennessee",17945,*****
0500000US47051,47051,"Franklin County, Tennessee",40972,*****
0500000US47053,47053,"Gibson County, Tennessee",49594,*****
0500000US47055,47055,"Giles County, Tennessee",29439,*****
0500000US47057,47057,"Grainger County, Tennessee",22613,*****
0500000US47059,47059,"Greene County, Tennessee",68755,*****
0500000US47061,47061,"Grundy County, Tennessee",13751,*****
0500000US47063,47063,"Hamblen County, Tennessee",62528,*****
0500000US47065,47065,"Hamilton County, Tennessee",337023,*****
0500000US47067,47067,"Hancock County, Tennessee",6759,*****
0500000US47069,47069,"Hardeman County, Tennessee",27193,*****
0500000US47071,47071,"Hardin County, Tennessee",25987,*****
0500000US47073,47073,"Hawkins County, Tennessee",56725,*****
0500000US47075,47075,"Haywood County, Tennessee",18673,*****
0500000US47077,47077,"Henderson County, Tennessee",27835,*****
0500000US47079,47079,"Henry County, Tennessee",32271,*****
0500000US47081,47081,"Hickman County, Tennessee",24481,*****
0500000US47083,47083,"Houston County, Tennessee",8375,*****
0500000US47085,47085,"Humphreys County, Tennessee",18428,*****
0500000US47087,47087,"Jackson County, Tennessee",11526,*****
0500000US47089,47089,"Jefferson County, Tennessee",51541,*****
0500000US47091,47091,"Johnson County, Tennessee",18199,*****
0500000US47093,47093,"Knox County, Tennessee",433207,*****
0500000US47095,47095,"Lake County, Tennessee",7780,*****
0500000US47097,47097,"Lauderdale County, Tennessee",27772,*****
0500000US47099,47099,"Lawrence County, Tennessee",41779,*****
0500000US47101,47101,"Lewis County, Tennessee",12050,*****
0500000US47103,47103,"Lincoln County, Tennessee",33295,*****
0500000US47105,47105,"Loudon County, Tennessee",48586,*****
0500000US47107,47107,"McMinn County, Tennessee",52325,*****
0500000US47109,47109,"McNairy County, Tennessee",26001,*****
0500000US47111,47111,"Macon County, Tennessee",22265,*****
0500000US47113,47113,"Madison County, Tennessee",97976,*****
0500000US47115,47115,"Marion County, Tennessee",28184,*****
0500000US47117,47117,"Marshall County, Tennessee",30585,*****
0500000US47119,47119,"Maury County, Tennessee",80965,*****
0500000US47121,47121,"Meigs County, Tennessee",11696,*****
0500000US47123,47123,"Monroe County, Tennessee",44680,*****
0500000US47125,47125,"Montgomery County, Tennessee",173138,*****
0500000US47127,47127,"Moore County, Tennessee",6349,*****
0500000US47129,47129,"Morgan County, Tennessee",21882,*****
0500000US47131,47131,"Obion County, Tennessee",31721,*****
0500000US47133,47133,"Overton County, Tennessee",22040,*****
0500000US47135,47135,"Perry County, Tennessee",7856,*****
0500000US47137,47137,"Pickett County, Tennessee",5108,*****
0500000US47139,47139,"Polk County, Tennessee",16756,*****
0500000US47141,47141,"Putnam County, Tennessee",72172,*****
0500000US47143,47143,"Rhea County, Tennessee",31817,*****
0500000US47145,47145,"Roane County, Tennessee",54027,*****
0500000US47147,47147,"Robertson County, Tennessee",66143,*****
0500000US47149,47149,"Rutherford County, Tennessee",263815,*****
0500000US47151,47151,"Scott County, Tennessee",22196,*****
0500000US47153,47153,"Sequatchie County, Tennessee",14173,*****
0500000US47155,47155,"Sevier County, Tennessee",90218,*****
0500000US47157,47157,"Shelby County, Tennessee",929437,*****
0500000US47159,47159,"Smith County, Tennessee",19157,*****
0500000US47161,47161,"Stewart County, Tennessee",13262,*****
0500000US47163,47163,"Sullivan County, Tennessee",156675,*****
0500000US47165,47165,"Sumner County, Tennessee",161206,*****
0500000US47167,47167,"Tipton County, Tennessee",61038,*****
0500000US47169,47169,"Trousdale County, Tennessee",7827,*****
0500000US47171,47171,"Unicoi County, Tennessee",18287,*****
0500000US47173,47173,"Union County, Tennessee",19179,*****
0500000US47175,47175,"Van Buren County, Tennessee",5552,*****
0500000US47177,47177,"Warren County, Tennessee",39767,*****
0500000US47179,47179,"Washington County, Tennessee",122840,*****
0500000US47181,47181,"Wayne County, Tennessee",17015,*****
0500000US47183,47183,"Weakley County, Tennessee",34802,*****
0500000US47185,47185,"White County, Tennessee",25863,*****
0500000US47187,47187,"Williamson County, Tennessee",184225,*****
0500000US47189,47189,"Wilson County, Tennessee",114618,*****
0500000US48001,48001,"Anderson County, Texas",58269,*****
0500000US48003,48003,"Andrews County, Texas",15006,*****
0500000US48005,48005,"Angelina County, Texas",86550,*****
0500000US48007,48007,"Aransas County, Texas",23391,*****
0500000US48009,48009,"Archer County, Texas",8944,*****
0500000US48011,48011,"Armstrong County, Texas",1820,116
0500000US48013,48013,"Atascosa County, Texas",45091,*****
0500000US48015,48015,"Austin County, Texas",28372,*****
0500000US48017,48017,"Bailey County, Texas",7096,*****
0500000US48019,48019,"Bandera County, Texas",20477,*****
0500000US48021,48021,"Bastrop County, Texas",74023,*****
0500000US48023,48023,"Baylor County, Texas",3706,*****
0500000US48025,48025,"Bee County, Texas",32083,*****
0500000US48027,48027,"Bell County, Texas",310155,*****
0500000US48029,48029,"Bexar County, Texas",1719902,*****
0500000US48031,48031,"Blanco County, Texas",10425,*****
0500000US48033,48033,"Borden County, Texas",642,110
0500000US48035,48035,"Bosque County, Texas",18114,*****
0500000US48037,48037,"Bowie County, Texas",92460,*****
0500000US48039,48039,"Brazoria County, Texas",313813,*****
0500000US48041,48041,"Brazos County, Texas",194087,*****
0500000US48043,48043,"Brewster County, Texas",9175,*****
0500000US48045,48045,"Briscoe County, Texas",1674,112
0500000US48047,48047,"Brooks County, Texas",7236,*****
0500000US48049,48049,"Brown County, Texas",38018,*****
0500000US48051,48051,"Burleson County, Texas",17160,*****
0500000US48053,48053,"Burnet County, Texas",42946,*****
0500000US48055,48055,"Caldwell County, Texas",38152,*****
0500000US48057,48057,"Calhoun County, Texas",21366,*****
0500000US48059,48059,"Callahan County, Texas",13521,*****
0500000US48061,48061,"Cameron County, Texas",405819,*****
0500000US48063,48063,"Camp County, Texas",12389,*****
0500000US48065,48065,"Carson County, Texas",6215,*****
0500000US48067,48067,"Cass County, Texas",30324,*****
0500000US48069,48069,"Castro County, Texas",7984,*****
0500000US48071,48071,"Chambers County, Texas",34562,*****
0500000US48073,48073,"Cherokee County, Texas",50690,*****
0500000US48075,48075,"Childress County, Texas",7047,*****
0500000US48077,48077,"Clay County, Texas",10718,*****
0500000US48079,48079,"Cochran County, Texas",3087,*****
0500000US48081,48081,"Coke County, Texas",3298,*****
0500000US48083,48083,"Coleman County, Texas",8817,*****
0500000US48085,48085,"Collin County, Texas",788580,*****
0500000US48087,48087,"Collingsworth County, Texas",3050,*****
0500000US48089,48089,"Colorado County, Texas",20784,*****
0500000US48091,48091,"Comal County, Texas",108985,*****
0500000US48093,48093,"Comanche County, Texas",13875,*****
0500000US48095,48095,"Concho County, Texas",4073,*****
0500000US48097,48097,"Cooke County, Texas",38427,*****
0500000US48099,48099,"Coryell County, Texas",75728,*****
0500000US48101,48101,"Cottle County, Texas",1600,361
0500000US48103,48103,"Crane County, Texas",4359,*****
0500000US48105,48105,"Crockett County, Texas",3669,204
0500000US48107,48107,"Crosby County, Texas",6100,*****
0500000US48109,48109,"Culberson County, Texas",2386,*****
0500000US48111,48111,"Dallam County, Texas",6734,*****
0500000US48113,48113,"Dallas County, Texas",2379214,*****
0500000US48115,48115,"Dawson County, Texas",13761,*****
0500000US48117,48117,"Deaf Smith County, Texas",19275,*****
0500000US48119,48119,"Delta County, Texas",5240,*****
0500000US48121,48121,"Denton County, Texas",667934,*****
0500000US48123,48123,"DeWitt County, Texas",20156,*****
0500000US48125,48125,"Dickens County, Texas",2399,*****
0500000US48127,48127,"Dimmit County, Texas",10054,*****
0500000US48129,48129,"Donley County, Texas",3652,*****
0500000US48131,48131,"Duval County, Texas",11821,*****
0500000US48133,48133,"Eastland County, Texas",18519,*****
0500000US48135,48135,"Ector County, Texas",138193,*****
0500000US48137,48137,"Edwards County, Texas",2023,133
0500000US48139,48139,"Ellis County, Texas",149712,*****
0500000US48141,48141,"El Paso County, Texas",801115,*****
0500000US48143,48143,"Erath County, Texas",38192,*****
0500000US48145,48145,"Falls County, Texas",17756,*****
0500000US48147,48147,"Fannin County, Texas",33867,*****
0500000US48149,48149,"Fayette County, Texas",24557,*****
0500000US48151,48151,"Fisher County, Texas",3963,*****
0500000US48153,48153,"Floyd County, Texas",6439,*****
0500000US48155,48155,"Foard County, Texas",1273,152
0500000US48157,48157,"Fort Bend County, Texas",587666,*****
0500000US48159,48159,"Franklin County, Texas",10593,*****
0500000US48161,48161,"Freestone County, Texas",19631,*****
0500000US48163,48163,"Frio County, Texas",17265,*****
0500000US48165,48165,"Gaines County, Texas",17572,*****
0500000US48167,48167,"Galveston County, Texas",292874,*****
0500000US48169,48169,"Garza County, Texas",6295,361
0500000US48171,48171,"Gillespie County, Texas",24777,*****
0500000US48173,48173,"Glasscock County, Texas",1255,118
0500000US48175,48175,"Goliad County, Texas",7223,*****
0500000US48177,48177,"Gonzales County, Texas",19773,*****
0500000US48179,48179,"Gray County, Texas",22731,*****
0500000US48181,48181,"Grayson County, Texas",120641,*****
0500000US48183,48183,"Gregg County, Texas",121451,*****
0500000US48185,48185,"Grimes County, Texas",26564,*****
0500000US48187,48187,"Guadalupe County, Texas",131945,*****
0500000US48189,48189,"Hale County, Texas",36153,*****
0500000US48191,48191,"Hall County, Texas",3337,*****
0500000US48193,48193,"Hamilton County, Texas",8448,*****
0500000US48195,48195,"Hansford County, Texas",5556,*****
0500000US48197,48197,"Hardeman County, Texas",4124,*****
0500000US48199,48199,"Hardin County, Texas",54497,*****
0500000US48201,48201,"Harris County, Texas",4101752,*****
0500000US48203,48203,"Harrison County, Texas",65958,*****
0500000US48205,48205,"Hartley County, Texas",6015,*****
0500000US48207,48207,"Haskell County, Texas",5891,*****
0500000US48209,48209,"Hays County, Texas",158464,*****
0500000US48211,48211,"Hemphill County, Texas",3863,*****
0500000US48213,48213,"Henderson County, Texas",78558,*****
0500000US48215,48215,"Hidalgo County, Texas",774820,*****
0500000US48217,48217,"Hill County, Texas",35079,*****
0500000US48219,48219,"Hockley County, Texas",22988,*****
0500000US48221,48221,"Hood County, Texas",51161,*****
0500000US48223,48223,"Hopkins County, Texas",35088,*****
0500000US48225,48225,"Houston County, Texas",23512,*****
0500000US48227,48227,"Howard County, Texas",34927,*****
0500000US48229,48229,"Hudspeth County, Texas",3407,*****
0500000US48231,48231,"Hunt County, Texas",85955,*****
0500000US48233,48233,"Hutchinson County, Texas",21992,*****
0500000US48235,48235,"Irion County, Texas",1596,136
0500000US48237,48237,"Jack County, Texas",9027,*****
0500000US48239,48239,"Jackson County, Texas",14075,*****
0500000US48241,48241,"Jasper County, Texas",35703,*****
0500000US48243,48243,"Jeff Davis County, Texas",2319,*****
0500000US48245,48245,"Jefferson County, Texas",251627,*****
0500000US48247,48247,"Jim Hogg County, Texas",5257,*****
0500000US48249,48249,"Jim Wells County, Texas",41014,*****
0500000US48251,48251,"Johnson County, Texas",151174,*****
0500000US48253,48253,"Jones County, Texas",20137,*****
0500000US48255,48255,"Karnes County, Texas",14936,*****
0500000US48257,48257,"Kaufman County, Texas",103385,*****
0500000US48259,48259,"Kendall County, Texas",33745,*****
0500000US48261,48261,"Kenedy County, Texas",451,199
0500000US48263,48263,"Kent County, Texas",829,96
0500000US48265,48265,"Kerr County, Texas",49469,*****
0500000US48267,48267,"Kimble County, Texas",4577,*****
0500000US48269,48269,"King County, Texas",227,65
0500000US48271,48271,"Kinney County, Texas",3574,*****
0500000US48273,48273,"Kleberg County, Texas",31925,*****
0500000US48275,48275,"Knox County, Texas",3713,*****
0500000US48277,48277,"Lamar County, Texas",49740,*****
0500000US48279,48279,"Lamb County, Texas",13996,*****
0500000US48281,48281,"Lampasas County, Texas",19837,*****
0500000US48283,48283,"La Salle County, Texas",6850,199
0500000US48285,48285,"Lavaca County, Texas",19269,*****
0500000US48287,48287,"Lee County, Texas",16591,*****
0500000US48289,48289,"Leon County, Texas",16827,*****
0500000US48291,48291,"Liberty County, Texas",75662,*****
0500000US48293,48293,"Limestone County, Texas",23350,*****
0500000US48295,48295,"Lipscomb County, Texas",3324,*****
0500000US48297,48297,"Live Oak County, Texas",11526,*****
0500000US48299,48299,"Llano County, Texas",19115,*****
0500000US48301,48301,"Loving County, Texas",85,53
0500000US48303,48303,"Lubbock County, Texas",278339,*****
0500000US48305,48305,"Lynn County, Texas",5886,*****
0500000US48307,48307,"McCulloch County, Texas",8281,*****
0500000US48309,48309,"McLennan County, Texas",234626,*****
0500000US48311,48311,"McMullen County, Texas",696,133
0500000US48313,48313,"Madison County, Texas",13590,*****
0500000US48315,48315,"Marion County, Texas",10544,*****
0500000US48317,48317,"Martin County, Texas",4804,*****
0500000US48319,48319,"Mason County, Texas",3978,*****
0500000US48321,48321,"Matagorda County, Texas",36653,*****
0500000US48323,48323,"Maverick County, Texas",54107,*****
0500000US48325,48325,"Medina County, Texas",46009,*****
0500000US48327,48327,"Menard County, Texas",2232,*****
0500000US48329,48329,"Midland County, Texas",138472,*****
0500000US48331,48331,"Milam County, Texas",24691,*****
0500000US48333,48333,"Mills County, Texas",4880,*****
0500000US48335,48335,"Mitchell County, Texas",9367,*****
0500000US48337,48337,"Montague County, Texas",19737,*****
0500000US48339,48339,"Montgomery County, Texas",458339,*****
0500000US48341,48341,"Moore County, Texas",21765,*****
0500000US48343,48343,"Morris County, Texas",12914,*****
0500000US48345,48345,"Motley County, Texas",1153,112
0500000US48347,48347,"Nacogdoches County, Texas",64647,*****
0500000US48349,48349,"Navarro County, Texas",47739,*****
0500000US48351,48351,"Newton County, Texas",14372,*****
0500000US48353,48353,"Nolan County, Texas",15104,*****
0500000US48355,48355,"Nueces County, Texas",340568,*****
0500000US48357,48357,"Ochiltree County, Texas",10314,*****
0500000US48359,48359,"Oldham County, Texas",2048,*****
0500000US48361,48361,"Orange County, Texas",82306,*****
0500000US48363,48363,"Palo Pinto County, Texas",28010,*****
0500000US48365,48365,"Panola County, Texas",23814,*****
0500000US48367,48367,"Parker County, Texas",116820,*****
0500000US48369,48369,"Parmer County, Texas",10172,*****
0500000US48371,48371,"Pecos County, Texas",15510,*****
0500000US48373,48373,"Polk County, Texas",45618,*****
0500000US48375,48375,"Potter County, Texas",121099,*****
0500000US48377,48377,"Presidio County, Texas",7678,*****
0500000US48379,48379,"Rains County, Texas",10976,*****
0500000US48381,48381,"Randall County, Texas",121090,*****
0500000US48383,48383,"Reagan County, Texas",3384,*****
0500000US48385,48385,"Real County, Texas",3326,*****
0500000US48387,48387,"Red River County, Texas",12795,*****
0500000US48389,48389,"Reeves County, Texas",13606,*****
0500000US48391,48391,"Refugio County, Texas",7352,*****
0500000US48393,48393,"Roberts County, Texas",992,116
0500000US48395,48395,"Robertson County, Texas",16596,*****
0500000US48397,48397,"Rockwall County, Texas",78749,*****
0500000US48399,48399,"Runnels County, Texas",10473,*****
0500000US48401,48401,"Rusk County, Texas",53211,*****
0500000US48403,48403,"Sabine County, Texas",10642,*****
0500000US48405,48405,"San Augustine County, Texas",8898,*****
0500000US48407,48407,"San Jacinto County, Texas",26482,*****
0500000US48409,48409,"San Patricio County, Texas",65352,*****
0500000US48411,48411,"San Saba County, Texas",6037,*****
0500000US48413,48413,"Schleicher County, Texas",3327,*****
0500000US48415,48415,"Scurry County, Texas",16855,*****
0500000US48417,48417,"Shackelford County, Texas",3346,*****
0500000US48419,48419,"Shelby County, Texas",25602,*****
0500000US48421,48421,"Sherman County, Texas",3040,*****
0500000US48423,48423,"Smith County, Texas",209691,*****
0500000US48425,48425,"Somervell County, Texas",8444,*****
0500000US48427,48427,"Starr County, Texas",60882,*****
0500000US48429,48429,"Stephens County, Texas",9561,*****
0500000US48431,48431,"Sterling County, Texas",1223,152
0500000US48433,48433,"Stonewall County, Texas",1447,96
0500000US48435,48435,"Sutton County, Texas",4123,*****
0500000US48437,48437,"Swisher County, Texas",7816,*****
0500000US48439,48439,"Tarrant County, Texas",1814667,*****
0500000US48441,48441,"Taylor County, Texas",131425,*****
0500000US48443,48443,"Terrell County, Texas",1001,204
0500000US48445,48445,"Terry County, Texas",12561,*****
0500000US48447,48447,"Throckmorton County, Texas",1626,136
0500000US48449,48449,"Titus County, Texas",32045,*****
0500000US48451,48451,"Tom Green County, Texas",110434,*****
0500000US48453,48453,"Travis County, Texas",1034842,*****
0500000US48455,48455,"Trinity County, Texas",14466,*****
0500000US48457,48457,"Tyler County, Texas",21638,*****
0500000US48459,48459,"Upshur County, Texas",39386,*****
0500000US48461,48461,"Upton County, Texas",3300,*****
0500000US48463,48463,"Uvalde County, Texas",26434,*****
0500000US48465,48465,"Val Verde County, Texas",48578,*****
0500000US48467,48467,"Van Zandt County, Texas",52507,*****
0500000US48469,48469,"Victoria County, Texas",87188,*****
0500000US48471,48471,"Walker County, Texas",67447,*****
0500000US48473,48473,"Waller County, Texas",42894,*****
0500000US48475,48475,"Ward County, Texas",10705,*****
0500000US48477,48477,"Washington County, Texas",33628,*****
0500000US48479,48479,"Webb County, Texas",250320,*****
0500000US48481,48481,"Wharton County, Texas",41153,*****
0500000US48483,48483,"Wheeler County, Texas",5414,*****
0500000US48485,48485,"Wichita County, Texas",131019,*****
0500000US48487,48487,"Wilbarger County, Texas",13451,*****
0500000US48489,48489,"Willacy County, Texas",21983,*****
0500000US48491,48491,"Williamson County, Texas",426296,*****
0500000US48493,48493,"Wilson County, Texas",42999,*****
0500000US48495,48495,"Winkler County, Texas",7137,*****
0500000US48497,48497,"Wise County, Texas",59351,*****
0500000US48499,48499,"Wood County, Texas",41927,*****
0500000US48501,48501,"Yoakum County, Texas",7918,*****
0500000US48503,48503,"Young County, Texas",18368,*****
0500000US48505,48505,"Zapata County, Texas",14014,*****
0500000US48507,48507,"Zavala County, Texas",11753,*****
0500000US49001,49001,"Beaver County, Utah",6527,*****
0500000US49003,49003,"Box Elder County, Utah",49660,*****
0500000US49005,49005,"Cache County, Utah",112095,*****
0500000US49007,49007,"Carbon County, Utah",21153,*****
0500000US49009,49009,"Daggett County, Utah",897,101
0500000US49011,49011,"Davis County, Utah",306664,*****
0500000US49013,49013,"Duchesne County, Utah",18537,*****
0500000US49015,49015,"Emery County, Utah",10902,*****
0500000US49017,49017,"Garfield County, Utah",5107,*****
0500000US49019,49019,"Grand County, Utah",9183,*****
0500000US49021,49021,"Iron County, Utah",45984,*****
0500000US49023,49023,"Juab County, Utah",10233,*****
0500000US49025,49025,"Kane County, Utah",7093,*****
0500000US49027,49027,"Millard County, Utah",12436,*****
0500000US49029,49029,"Morgan County, Utah",9485,*****
0500000US49031,49031,"Piute County, Utah",1699,101
0500000US49033,49033,"Rich County, Utah",2264,*****
0500000US49035,49035,"Salt Lake County, Utah",1032226,*****
0500000US49037,49037,"San Juan County, Utah",14707,*****
0500000US49039,49039,"Sanpete County, Utah",27645,*****
0500000US49041,49041,"Sevier County, Utah",20759,*****
0500000US49043,49043,"Summit County, Utah",36598,*****
0500000US49045,49045,"Tooele County, Utah",58158,*****
0500000US49047,49047,"Uintah County, Utah",32809,*****
0500000US49049,49049,"Utah County, Utah",516571,*****
0500000US49051,49051,"Wasatch County, Utah",23661,*****
0500000US49053,49053,"Washington County, Utah",139484,*****
0500000US49055,49055,"Wayne County, Utah",2756,*****
0500000US49057,49057,"Weber County, Utah",230940,*****
0500000US50001,50001,"Addison County, Vermont",36814,*****
0500000US50003,50003,"Bennington County, Vermont",36990,*****
0500000US50005,50005,"Caledonia County, Vermont",31170,*****
0500000US50007,50007,"Chittenden County, Vermont",156696,*****
0500000US50009,50009,"Essex County, Vermont",6316,*****
0500000US50011,50011,"Franklin County, Vermont",47853,*****
0500000US50013,50013,"Grand Isle County, Vermont",7032,*****
0500000US50015,50015,"Lamoille County, Vermont",24471,*****
0500000US50017,50017,"Orange County, Vermont",28980,*****
0500000US50019,50019,"Orleans County, Vermont",27198,*****
0500000US50021,50021,"Rutland County, Vermont",61599,*****
0500000US50023,50023,"Washington County, Vermont",59462,*****
0500000US50025,50025,"Windham County, Vermont",44310,*****
0500000US50027,50027,"Windsor County, Vermont",56607,*****
0500000US51001,51001,"Accomack County, Virginia",33454,*****
0500000US51003,51003,"Albemarle County, Virginia",99484,*****
0500000US51005,51005,"Alleghany County, Virginia",16297,*****
0500000US51007,51007,"Amelia County, Virginia",12674,*****
0500000US51009,51009,"Amherst County, Virginia",32301,*****
0500000US51011,51011,"Appomattox County, Virginia",14952,*****
0500000US51013,51013,"Arlington County, Virginia",209077,*****
0500000US51015,51015,"Augusta County, Virginia",73662,*****
0500000US51017,51017,"Bath County, Virginia",4713,*****
0500000US51019,51019,"Bedford County, Virginia",68750,*****
0500000US51021,51021,"Bland County, Virginia",6827,*****
0500000US51023,51023,"Botetourt County, Virginia",33074,*****
0500000US51025,51025,"Brunswick County, Virginia",17372,*****
0500000US51027,51027,"Buchanan County, Virginia",24071,*****
0500000US51029,51029,"Buckingham County, Virginia",17071,*****
0500000US51031,51031,"Campbell County, Virginia",54797,*****
0500000US51033,51033,"Caroline County, Virginia",28510,*****
0500000US51035,51035,"Carroll County, Virginia",29989,*****
0500000US51036,51036,"Charles City County, Virginia",7226,*****
0500000US51037,51037,"Charlotte County, Virginia",12546,*****
0500000US51041,51041,"Chesterfield County, Virginia",316895,*****
0500000US51043,51043,"Clarke County, Virginia",14143,*****
0500000US51045,51045,"Craig County, Virginia",5186,*****
0500000US51047,51047,"Culpeper County, Virginia",46894,*****
0500000US51049,51049,"Cumberland County, Virginia",9951,*****
0500000US51051,51051,"Dickenson County, Virginia",15877,*****
0500000US51053,51053,"Dinwiddie County, Virginia",27926,*****
0500000US51057,51057,"Essex County, Virginia",11130,*****
0500000US51059,51059,"Fairfax County, Virginia",1083770,*****
0500000US51061,51061,"Fauquier County, Virginia",65495,*****
0500000US51063,51063,"Floyd County, Virginia",15268,*****
0500000US51065,51065,"Fluvanna County, Virginia",25749,*****
0500000US51067,51067,"Franklin County, Virginia",56012,*****
0500000US51069,51069,"Frederick County, Virginia",78397,*****
0500000US51071,51071,"Giles County, Virginia",17149,*****
0500000US51073,51073,"Gloucester County, Virginia",36821,*****
0500000US51075,51075,"Goochland County, Virginia",21496,*****
0500000US51077,51077,"Grayson County, Virginia",15535,*****
0500000US51079,51079,"Greene County, Virginia",18453,*****
0500000US51081,51081,"Greensville County, Virginia",12127,*****
0500000US51083,51083,"Halifax County, Virginia",36140,*****
0500000US51085,51085,"Hanover County, Virginia",99964,*****
0500000US51087,51087,"Henrico County, Virginia",307576,*****
0500000US51089,51089,"Henry County, Virginia",53971,*****
0500000US51091,51091,"Highland County, Virginia",2317,*****
0500000US51093,51093,"Isle of Wight County, Virginia",35240,*****
0500000US51095,51095,"James City County, Virginia",66939,*****
0500000US51097,51097,"King and Queen County, Virginia",6968,*****
